provincia,COD_PROV,year,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
Avellino,64,1881,F,25_29,25,2.5,0.006957,0.03419,44316.7,1515.2,217795.3,1703385.6,38.44
Avellino,64,1881,F,30_34,30,2.5,0.007576,0.037178,42801.5,1591.3,210029.2,1485590.3,34.71
Avellino,64,1881,F,35_39,35,2.5,0.009841,0.048022,41210.2,1979.0,201103.5,1275561.2,30.95
Avellino,64,1881,F,40_44,40,2.5,0.009135,0.044655,39231.2,1751.9,191776.4,1074457.6,27.39
Avellino,64,1881,F,45_49,45,2.5,0.011994,0.058225,37479.3,2182.2,181941.1,882681.3,23.55
Avellino,64,1881,F,50_54,50,2.5,0.013056,0.063215,35297.1,2231.3,170907.2,700740.1,19.85
Avellino,64,1881,F,55_59,55,2.5,0.027075,0.126793,33065.8,4192.5,154847.7,529832.9,16.02
Avellino,64,1881,F,60_64,60,2.5,0.029079,0.135544,28873.3,3913.6,134582.4,374985.2,12.99
Avellino,64,1881,F,65_69,65,2.5,0.067777,0.289782,24959.7,7232.9,106716.3,240402.8,9.63
Avellino,64,1881,F,70_74,70,2.5,0.093983,0.380511,17726.8,6745.3,71771.0,133686.5,7.54
Avellino,64,1881,F,75_79,75,2.5,0.167644,0.590665,10981.6,6486.4,38691.8,61915.5,5.64
Avellino,64,1881,F,80_84,80,2.5,0.176334,0.611915,4495.1,2750.6,15599.1,23223.7,5.17
Avellino,64,1881,F,85plus,85,4.3707,0.228798,1.0,1744.5,1744.5,7624.6,7624.6,4.37
Bari delle Puglie,72,1881,T,0,0,0.3062,0.312734,0.256976,100000.0,25697.6,82170.7,3067705.4,30.68
Bari delle Puglie,72,1881,T,1_4,1,1.5,0.09693,0.312093,74302.4,23189.2,239236.5,2985534.7,40.18
Bari delle Puglie,72,1881,T,5_9,5,2.5,0.011578,0.056262,51113.1,2875.7,248376.4,2746298.2,53.73
Bari delle Puglie,72,1881,T,10_14,10,2.5,0.004087,0.02023,48237.4,975.8,238747.4,2497921.8,51.78
Bari delle Puglie,72,1881,T,15_19,15,2.5,0.004587,0.022676,47261.6,1071.7,233628.6,2259174.4,47.8
Bari delle Puglie,72,1881,T,20_24,20,2.5,0.006491,0.031938,46189.9,1475.2,227261.4,2025545.8,43.85
Bari delle Puglie,72,1881,T,25_29,25,2.5,0.00695,0.034154,44714.7,1527.2,219755.4,1798284.4,40.22
Bari delle Puglie,72,1881,T,30_34,30,2.5,0.005983,0.029474,43187.5,1272.9,212755.1,1578529.0,36.55
Bari delle Puglie,72,1881,T,35_39,35,2.5,0.009011,0.044063,41914.6,1846.9,204955.5,1365773.9,32.58
Bari delle Puglie,72,1881,T,40_44,40,2.5,0.007485,0.036738,40067.7,1472.0,196658.3,1160818.3,28.97
Bari delle Puglie,72,1881,T,45_49,45,2.5,0.01252,0.060701,38595.7,2342.8,187121.3,964160.0,24.98
Bari delle Puglie,72,1881,T,50_54,50,2.5,0.010632,0.051785,36252.9,1877.4,176570.9,777038.7,21.43
Bari delle Puglie,72,1881,T,55_59,55,2.5,0.026165,0.122793,34375.5,4221.1,161324.8,600467.9,17.47
Bari delle Puglie,72,1881,T,60_64,60,2.5,0.023342,0.110274,30154.4,3325.3,142459.0,439143.0,14.56
Bari delle Puglie,72,1881,T,65_69,65,2.5,0.062679,0.270938,26829.2,7269.0,115973.2,296684.0,11.06
Bari delle Puglie,72,1881,T,70_74,70,2.5,0.058829,0.25643,19560.1,5015.8,85261.1,180710.8,9.24
Bari delle Puglie,72,1881,T,75_79,75,2.5,0.152372,0.551702,14544.3,8024.1,52661.3,95449.7,6.56
Bari delle Puglie,72,1881,T,80_84,80,2.5,0.113908,0.4433,6520.2,2890.4,25374.9,42788.4,6.56
Bari delle Puglie,72,1881,T,85plus,85,4.7974,0.208447,1.0,3629.8,3629.8,17413.5,17413.5,4.8
Bari delle Puglie,72,1881,M,0,0,0.2992,0.322849,0.263277,100000.0,26327.7,81548.2,3063131.9,30.63
Bari delle Puglie,72,1881,M,1_4,1,1.5,0.098215,0.315415,73672.3,23237.3,236595.8,2981583.7,40.47
Bari delle Puglie,72,1881,M,5_9,5,2.5,0.010834,0.052743,50434.9,2660.1,245524.4,2744987.9,54.43
Bari delle Puglie,72,1881,M,10_14,10,2.5,0.00377,0.018675,47774.8,892.2,236643.7,2499463.5,52.32
Bari delle Puglie,72,1881,M,15_19,15,2.5,0.003933,0.019472,46882.7,912.9,232131.0,2262819.7,48.27
Bari delle Puglie,72,1881,M,20_24,20,2.5,0.006537,0.032158,45969.7,1478.3,226153.0,2030688.7,44.17
Bari delle Puglie,72,1881,M,25_29,25,2.5,0.006497,0.031968,44491.4,1422.3,218901.5,1804535.7,40.56
Bari delle Puglie,72,1881,M,30_34,30,2.5,0.005672,0.027962,43069.1,1204.3,212335.0,1585634.3,36.82
Bari delle Puglie,72,1881,M,35_39,35,2.5,0.008362,0.040956,41864.8,1714.6,205037.7,1373299.3,32.8
Bari delle Puglie,72,1881,M,40_44,40,2.5,0.007768,0.038101,40150.2,1529.8,196926.8,1168261.6,29.1
Bari delle Puglie,72,1881,M,45_49,45,2.5,0.013057,0.06322,38620.5,2441.6,186998.4,971334.9,25.15
Bari delle Puglie,72,1881,M,50_54,50,2.5,0.011478,0.055788,36178.9,2018.3,175848.6,784336.4,21.68
Bari delle Puglie,72,1881,M,55_59,55,2.5,0.026903,0.12604,34160.6,4305.6,160038.8,608487.8,17.81
Bari delle Puglie,72,1881,M,60_64,60,2.5,0.022641,0.10714,29855.0,3198.6,141278.2,448449.0,15.02
Bari delle Puglie,72,1881,M,65_69,65,2.5,0.058464,0.255043,26656.3,6798.5,116285.3,307170.8,11.52
Bari delle Puglie,72,1881,M,70_74,70,2.5,0.055684,0.244397,19857.8,4853.2,87156.1,190885.6,9.61
Bari delle Puglie,72,1881,M,75_79,75,2.5,0.1403,0.519341,15004.6,7792.5,55541.8,103729.5,6.91
Bari delle Puglie,72,1881,M,80_84,80,2.5,0.11504,0.446722,7212.1,3221.8,28006.0,48187.7,6.68
Bari delle Puglie,72,1881,M,85plus,85,5.0577,0.197719,1.0,3990.3,3990.3,20181.7,20181.7,5.06
Bari delle Puglie,72,1881,F,0,0,0.3141,0.301633,0.249926,100000.0,24992.6,82857.8,3074622.9,30.75
Bari delle Puglie,72,1881,F,1_4,1,1.5,0.095603,0.308643,75007.4,23150.5,242153.2,2991765.1,39.89
Bari delle Puglie,72,1881,F,5_9,5,2.5,0.012342,0.059862,51856.9,3104.2,251523.7,2749611.9,53.02
Bari delle Puglie,72,1881,F,10_14,10,2.5,0.004422,0.021869,48752.6,1066.2,241097.6,2498088.3,51.24
Bari delle Puglie,72,1881,F,15_19,15,2.5,0.005214,0.025733,47686.4,1227.1,235364.4,2256990.7,47.33
Bari delle Puglie,72,1881,F,20_24,20,2.5,0.006449,0.031731,46459.3,1474.2,228611.2,2021626.2,43.51
Bari delle Puglie,72,1881,F,25_29,25,2.5,0.007389,0.036274,44985.1,1631.8,220846.1,1793015.1,39.86
Bari delle Puglie,72,1881,F,30_34,30,2.5,0.006412,0.031556,43353.3,1368.0,213346.5,1572168.9,36.26
Bari delle Puglie,72,1881,F,35_39,35,2.5,0.009667,0.047193,41985.3,1981.4,204972.9,1358822.4,32.36
Bari delle Puglie,72,1881,F,40_44,40,2.5,0.007209,0.035407,40003.9,1416.4,196478.3,1153849.5,28.84
Bari delle Puglie,72,1881,F,45_49,45,2.5,0.012012,0.058311,38587.4,2250.1,187312.1,957371.3,24.81
Bari delle Puglie,72,1881,F,50_54,50,2.5,0.009824,0.047942,36337.4,1742.1,177331.8,770059.2,21.19
Bari delle Puglie,72,1881,F,55_59,55,2.5,0.025481,0.119773,34595.3,4143.6,162617.6,592727.4,17.13
Bari delle Puglie,72,1881,F,60_64,60,2.5,0.024026,0.113324,30451.7,3450.9,143631.4,430109.8,14.12
Bari delle Puglie,72,1881,F,65_69,65,2.5,0.066912,0.286616,27000.8,7738.9,115657.0,286478.4,10.61
Bari delle Puglie,72,1881,F,70_74,70,2.5,0.061921,0.268104,19262.0,5164.2,83399.3,170821.4,8.87
Bari delle Puglie,72,1881,F,75_79,75,2.5,0.165688,0.585794,14097.8,8258.4,49842.9,87422.1,6.2
Bari delle Puglie,72,1881,F,80_84,80,2.5,0.114229,0.444273,5839.4,2594.3,22711.2,37579.2,6.44
Bari delle Puglie,72,1881,F,85plus,85,4.5817,0.218261,1.0,3245.1,3245.1,14868.0,14868.0,4.58
Belluno,25,1881,T,0,0,0.3061,0.247136,0.210959,100000.0,21095.9,85361.6,4001818.7,40.02
Belluno,25,1881,T,1_4,1,1.5,0.035165,0.129295,78904.1,10201.9,290111.6,3916457.0,49.64
Belluno,25,1881,T,5_9,5,2.5,0.008159,0.039981,68702.2,2746.8,336644.0,3626345.4,52.78
Belluno,25,1881,T,10_14,10,2.5,0.004066,0.020127,65955.4,1327.5,326458.3,3289701.4,49.88
Belluno,25,1881,T,15_19,15,2.5,0.00535,0.026397,64627.9,1706.0,318874.6,2963243.1,45.85
Belluno,25,1881,T,20_24,20,2.5,0.006907,0.033949,62921.9,2136.2,309269.3,2644368.4,42.03
Belluno,25,1881,T,25_29,25,2.5,0.00734,0.036036,60785.8,2190.5,298452.6,2335099.2,38.42
Belluno,25,1881,T,30_34,30,2.5,0.008495,0.041594,58595.3,2437.2,286883.3,2036646.6,34.76
Belluno,25,1881,T,35_39,35,2.5,0.009509,0.046443,56158.1,2608.2,274269.9,1749763.3,31.16
Belluno,25,1881,T,40_44,40,2.5,0.010569,0.051486,53549.9,2757.1,260856.8,1475493.4,27.55
Belluno,25,1881,T,45_49,45,2.5,0.013289,0.064307,50792.8,3266.3,245798.3,1214636.6,23.91
Belluno,25,1881,T,50_54,50,2.5,0.01731,0.082959,47526.5,3942.7,227775.7,968838.3,20.39
Belluno,25,1881,T,55_59,55,2.5,0.023472,0.110854,43583.8,4831.4,205840.3,741062.6,17.0
Belluno,25,1881,T,60_64,60,2.5,0.032843,0.151753,38752.3,5880.8,179059.8,535222.3,13.81
Belluno,25,1881,T,65_69,65,2.5,0.054377,0.239346,32871.6,7867.7,144688.6,356162.6,10.83
Belluno,25,1881,T,70_74,70,2.5,0.078417,0.327817,25003.9,8196.7,104527.6,211474.0,8.46
Belluno,25,1881,T,75_79,75,2.5,0.128788,0.487106,16807.2,8186.9,63568.7,106946.3,6.36
Belluno,25,1881,T,80_84,80,2.5,0.173548,0.605174,8620.3,5216.8,30059.5,43377.6,5.03
Belluno,25,1881,T,85plus,85,3.913,0.255556,1.0,3403.5,3403.5,13318.1,13318.1,3.91
Belluno,25,1881,M,0,0,0.2992,0.26257,0.221761,100000.0,22176.1,84457.9,3945960.5,39.46
Belluno,25,1881,M,1_4,1,1.5,0.034494,0.127021,77823.9,9885.3,286582.5,3861502.6,49.62
Belluno,25,1881,M,5_9,5,2.5,0.008156,0.039964,67938.6,2715.1,332905.5,3574920.1,52.62
Belluno,25,1881,M,10_14,10,2.5,0.004228,0.020918,65223.6,1364.3,322707.0,3242014.6,49.71
Belluno,25,1881,M,15_19,15,2.5,0.005226,0.025793,63859.2,1647.1,315178.4,2919307.6,45.71
Belluno,25,1881,M,20_24,20,2.5,0.007717,0.037856,62212.1,2355.1,305172.8,2604129.2,41.86
Belluno,25,1881,M,25_29,25,2.5,0.007903,0.03875,59857.0,2319.5,293486.3,2298956.4,38.41
Belluno,25,1881,M,30_34,30,2.5,0.008674,0.042451,57537.5,2442.5,281581.3,2005470.1,34.85
Belluno,25,1881,M,35_39,35,2.5,0.009314,0.045511,55095.0,2507.4,269206.5,1723888.8,31.29
Belluno,25,1881,M,40_44,40,2.5,0.011056,0.053794,52587.6,2828.9,255865.7,1454682.3,27.66
Belluno,25,1881,M,45_49,45,2.5,0.014551,0.070199,49758.7,3493.0,240060.8,1198816.6,24.09
Belluno,25,1881,M,50_54,50,2.5,0.0189,0.090238,46265.7,4174.9,220891.0,958755.8,20.72
Belluno,25,1881,M,55_59,55,2.5,0.023242,0.109831,42090.7,4622.8,198896.6,737864.8,17.53
Belluno,25,1881,M,60_64,60,2.5,0.033357,0.153945,37467.9,5768.0,172919.4,538968.3,14.38
Belluno,25,1881,M,65_69,65,2.5,0.048626,0.216777,31699.9,6871.8,141319.9,366048.8,11.55
Belluno,25,1881,M,70_74,70,2.5,0.065758,0.282371,24828.1,7010.7,106613.6,224728.9,9.05
Belluno,25,1881,M,75_79,75,2.5,0.124171,0.473779,17817.4,8441.5,67983.0,118115.3,6.63
Belluno,25,1881,M,80_84,80,2.5,0.162353,0.577406,9375.9,5413.7,33345.1,50132.3,5.35
Belluno,25,1881,M,85plus,85,4.2368,0.236025,1.0,3962.2,3962.2,16787.1,16787.1,4.24
Belluno,25,1881,F,0,0,0.3141,0.23147,0.199756,100000.0,19975.6,86298.9,4040588.2,40.41
Belluno,25,1881,F,1_4,1,1.5,0.035862,0.131645,80024.4,10534.8,293760.5,3954289.3,49.41
Belluno,25,1881,F,5_9,5,2.5,0.008163,0.039999,69489.6,2779.5,340499.2,3660528.7,52.68
Belluno,25,1881,F,10_14,10,2.5,0.003905,0.019336,66710.1,1289.9,330325.6,3320029.5,49.77
Belluno,25,1881,F,15_19,15,2.5,0.005454,0.026904,65420.2,1760.0,322700.7,2989704.0,45.7
Belluno,25,1881,F,20_24,20,2.5,0.006251,0.030773,63660.1,1959.0,313403.0,2667003.3,41.89
Belluno,25,1881,F,25_29,25,2.5,0.006907,0.033949,61701.1,2094.7,303268.6,2353600.3,38.15
Belluno,25,1881,F,30_34,30,2.5,0.008353,0.040912,59606.4,2438.6,291935.3,2050331.8,34.4
Belluno,25,1881,F,35_39,35,2.5,0.009666,0.047189,57167.8,2697.7,279094.5,1758396.5,30.76
Belluno,25,1881,F,40_44,40,2.5,0.011122,0.054104,54470.0,2947.0,264982.7,1479302.0,27.16
Belluno,25,1881,F,45_49,45,2.5,0.012192,0.059159,51523.0,3048.0,249995.0,1214319.3,23.57
Belluno,25,1881,F,50_54,50,2.5,0.015947,0.076678,48475.0,3717.0,233082.5,964324.3,19.89
Belluno,25,1881,F,55_59,55,2.5,0.023669,0.111732,44758.0,5000.9,211287.8,731241.9,16.34
Belluno,25,1881,F,60_64,60,2.5,0.032399,0.149857,39757.1,5957.9,183890.9,519954.0,13.08
Belluno,25,1881,F,65_69,65,2.5,0.06017,0.261514,33799.2,8839.0,146898.8,336063.2,9.94
Belluno,25,1881,F,70_74,70,2.5,0.100673,0.402151,24960.3,10037.8,99706.9,189164.4,7.58
Belluno,25,1881,F,75_79,75,2.5,0.136205,0.508033,14922.5,7581.1,55659.6,89457.5,5.99
Belluno,25,1881,F,80_84,80,2.5,0.187143,0.63747,7341.4,4679.9,25007.1,33798.0,4.6
Belluno,25,1881,F,85plus,85,3.303,0.302752,1.0,2661.5,2661.5,8790.9,8790.9,3.3
Benevento,62,1881,T,0,0,0.3061,0.299591,0.248032,100000.0,24803.2,82790.1,3072455.2,30.72
Benevento,62,1881,T,1_4,1,1.5,0.085392,0.281478,75196.8,21166.2,247871.6,2989665.1,39.76
Benevento,62,1881,T,5_9,5,2.5,0.013973,0.067507,54030.6,3647.4,261034.3,2741793.5,50.75
Benevento,62,1881,T,10_14,10,2.5,0.00609,0.029995,50383.1,1511.2,248137.6,2480759.2,49.24
Benevento,62,1881,T,15_19,15,2.5,0.00653,0.032124,48871.9,1569.9,240434.7,2232621.5,45.68
Benevento,62,1881,T,20_24,20,2.5,0.007309,0.035888,47302.0,1697.6,232265.9,1992186.8,42.12
Benevento,62,1881,T,25_29,25,2.5,0.007655,0.037558,45604.4,1712.8,223740.0,1759920.9,38.59
Benevento,62,1881,T,30_34,30,2.5,0.007486,0.036742,43891.6,1612.7,215426.4,1536180.9,35.0
Benevento,62,1881,T,35_39,35,2.5,0.00868,0.04248,42278.9,1796.0,206904.6,1320754.5,31.24
Benevento,62,1881,T,40_44,40,2.5,0.008893,0.0435,40482.9,1761.0,198012.1,1113849.9,27.51
Benevento,62,1881,T,45_49,45,2.5,0.014105,0.068124,38721.9,2637.9,187014.9,915837.8,23.65
Benevento,62,1881,T,50_54,50,2.5,0.014059,0.06791,36084.0,2450.5,174294.1,728822.9,20.2
Benevento,62,1881,T,55_59,55,2.5,0.027196,0.127324,33633.6,4282.4,157462.0,554528.8,16.49
Benevento,62,1881,T,60_64,60,2.5,0.029551,0.137589,29351.2,4038.4,136660.1,397066.8,13.53
Benevento,62,1881,T,65_69,65,2.5,0.067604,0.289152,25312.8,7319.3,108266.0,260406.7,10.29
Benevento,62,1881,T,70_74,70,2.5,0.077081,0.323135,17993.6,5814.4,75432.0,152140.7,8.46
Benevento,62,1881,T,75_79,75,2.5,0.145425,0.533253,12179.2,6494.6,44659.6,76708.7,6.3
Benevento,62,1881,T,80_84,80,2.5,0.147215,0.538051,5684.6,3058.6,20776.5,32049.1,5.64
Benevento,62,1881,T,85plus,85,4.2927,0.232955,1.0,2626.0,2626.0,11272.6,11272.6,4.29
Benevento,62,1881,M,0,0,0.2992,0.3159,0.258638,100000.0,25863.8,81873.4,2999227.3,29.99
Benevento,62,1881,M,1_4,1,1.5,0.087187,0.286335,74136.2,21227.8,243475.5,2917353.9,39.35
Benevento,62,1881,M,5_9,5,2.5,0.013873,0.067042,52908.5,3547.1,255674.6,2673878.5,50.54
Benevento,62,1881,M,10_14,10,2.5,0.005818,0.028672,49361.4,1415.3,243268.7,2418203.9,48.99
Benevento,62,1881,M,15_19,15,2.5,0.007542,0.037013,47946.1,1774.6,235293.9,2174935.2,45.36
Benevento,62,1881,M,20_24,20,2.5,0.007234,0.03553,46171.5,1640.5,226756.2,1939641.3,42.01
Benevento,62,1881,M,25_29,25,2.5,0.007342,0.036047,44531.0,1605.2,218642.0,1712885.1,38.46
Benevento,62,1881,M,30_34,30,2.5,0.006689,0.032893,42925.8,1412.0,211099.0,1494243.1,34.81
Benevento,62,1881,M,35_39,35,2.5,0.008977,0.043899,41513.8,1822.4,203013.0,1283144.1,30.91
Benevento,62,1881,M,40_44,40,2.5,0.009136,0.044658,39691.4,1772.5,194025.6,1080131.0,27.21
Benevento,62,1881,M,45_49,45,2.5,0.01644,0.078953,37918.9,2993.8,182109.8,886105.4,23.37
Benevento,62,1881,M,50_54,50,2.5,0.016239,0.078029,34925.1,2725.2,167812.3,703995.6,20.16
Benevento,62,1881,M,55_59,55,2.5,0.02929,0.136456,32199.9,4393.9,150014.7,536183.3,16.65
Benevento,62,1881,M,60_64,60,2.5,0.030616,0.142197,27806.0,3953.9,129145.2,386168.6,13.89
