compartimento,year,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
LAZIO,1936,F,45_49,45,2.5,0.00672,0.033047,77708.3,2568.0,382121.5,2188099.1,28.16
LAZIO,1936,F,50_54,50,2.5,0.008335,0.040826,75140.3,3067.7,368032.3,1805977.5,24.03
LAZIO,1936,F,55_59,55,2.5,0.012767,0.061858,72072.6,4458.3,349217.4,1437945.2,19.95
LAZIO,1936,F,60_64,60,2.5,0.021932,0.103961,67614.3,7029.3,320498.5,1088727.8,16.1
LAZIO,1936,F,65_69,65,2.5,0.036801,0.168503,60585.1,10208.7,277403.5,768229.2,12.68
LAZIO,1936,F,70_74,70,2.5,0.058283,0.254355,50376.3,12813.5,219847.9,490825.7,9.74
LAZIO,1936,F,75_79,75,2.5,0.094787,0.383142,37562.8,14391.9,151834.4,270977.8,7.21
LAZIO,1936,F,80_84,80,2.5,0.163044,0.579152,23170.9,13419.5,82305.9,119143.4,5.14
LAZIO,1936,F,85plus,85,3.7777,0.264714,1.0,9751.4,9751.4,36837.6,36837.6,3.78
LIGURIA,1936,T,0,0,0.2494,0.060254,0.057647,100000.0,5764.7,95673.1,6175716.2,61.76
LIGURIA,1936,T,1_4,1,1.5,0.006076,0.023939,94235.3,2255.9,371301.4,6080043.1,64.52
LIGURIA,1936,T,5_9,5,2.5,0.002003,0.009965,91979.4,916.6,457605.6,5708741.7,62.07
LIGURIA,1936,T,10_14,10,2.5,0.001372,0.006834,91062.8,622.4,453758.2,5251136.1,57.66
LIGURIA,1936,T,15_19,15,2.5,0.002587,0.012853,90440.5,1162.5,449296.1,4797377.9,53.04
LIGURIA,1936,T,20_24,20,2.5,0.003273,0.016232,89278.0,1449.1,442767.1,4348081.7,48.7
LIGURIA,1936,T,25_29,25,2.5,0.003193,0.015839,87828.8,1391.1,435666.5,3905314.6,44.47
LIGURIA,1936,T,30_34,30,2.5,0.003637,0.018022,86437.8,1557.8,428294.4,3469648.1,40.14
LIGURIA,1936,T,35_39,35,2.5,0.00479,0.023667,84880.0,2008.8,419377.9,3041353.8,35.83
LIGURIA,1936,T,40_44,40,2.5,0.005876,0.028955,82871.2,2399.6,408356.9,2621975.9,31.64
LIGURIA,1936,T,45_49,45,2.5,0.007623,0.037402,80471.6,3009.8,394833.5,2213619.1,27.51
LIGURIA,1936,T,50_54,50,2.5,0.010824,0.052694,77461.8,4081.8,377104.5,1818785.6,23.48
LIGURIA,1936,T,55_59,55,2.5,0.014408,0.069534,73380.0,5102.4,354144.0,1441681.1,19.65
LIGURIA,1936,T,60_64,60,2.5,0.023622,0.111525,68277.6,7614.7,322351.2,1087537.1,15.93
LIGURIA,1936,T,65_69,65,2.5,0.037243,0.170352,60662.9,10334.0,277479.4,765185.8,12.61
LIGURIA,1936,T,70_74,70,2.5,0.059833,0.260238,50328.9,13097.5,218900.6,487706.4,9.69
LIGURIA,1936,T,75_79,75,2.5,0.096766,0.389584,37231.4,14504.7,149895.0,268805.8,7.22
LIGURIA,1936,T,80_84,80,2.5,0.160381,0.572399,22726.6,13008.7,81111.5,118910.8,5.23
LIGURIA,1936,T,85plus,85,3.8896,0.257093,1.0,9717.9,9717.9,37799.4,37799.4,3.89
LIGURIA,1936,M,0,0,0.25,0.067995,0.064696,100000.0,6469.6,95147.8,5977707.6,59.78
LIGURIA,1936,M,1_4,1,1.5,0.006343,0.024974,93530.4,2335.8,368282.0,5882559.8,62.89
LIGURIA,1936,M,5_9,5,2.5,0.00232,0.011532,91194.6,1051.7,453343.6,5514277.8,60.47
LIGURIA,1936,M,10_14,10,2.5,0.001456,0.007251,90142.9,653.7,449080.3,5060934.2,56.14
LIGURIA,1936,M,15_19,15,2.5,0.002627,0.013048,89489.2,1167.7,444527.0,4611853.9,51.54
LIGURIA,1936,M,20_24,20,2.5,0.003746,0.018557,88321.6,1639.0,437510.3,4167327.0,47.18
LIGURIA,1936,M,25_29,25,2.5,0.003763,0.018641,86682.6,1615.9,429373.1,3729816.7,43.03
LIGURIA,1936,M,30_34,30,2.5,0.004131,0.020446,85066.7,1739.3,420985.3,3300443.6,38.8
LIGURIA,1936,M,35_39,35,2.5,0.005606,0.027642,83327.4,2303.4,410878.7,2879458.3,34.56
LIGURIA,1936,M,40_44,40,2.5,0.007412,0.036388,81024.1,2948.3,397749.6,2468579.5,30.47
LIGURIA,1936,M,45_49,45,2.5,0.008862,0.043347,78075.8,3384.4,381917.9,2070830.0,26.52
LIGURIA,1936,M,50_54,50,2.5,0.012626,0.061199,74691.4,4571.0,362029.3,1688912.1,22.61
LIGURIA,1936,M,55_59,55,2.5,0.015666,0.075376,70120.4,5285.4,337388.3,1326882.8,18.92
LIGURIA,1936,M,60_64,60,2.5,0.026265,0.123232,64835.0,7989.7,304200.5,989494.5,15.26
LIGURIA,1936,M,65_69,65,2.5,0.040485,0.183819,56845.2,10449.2,258103.1,685294.0,12.06
LIGURIA,1936,M,70_74,70,2.5,0.06446,0.277569,46396.0,12878.1,199784.8,427190.9,9.21
LIGURIA,1936,M,75_79,75,2.5,0.104977,0.415771,33517.9,13935.8,132750.1,227406.1,6.78
LIGURIA,1936,M,80_84,80,2.5,0.175343,0.609526,19582.1,11935.8,68071.2,94656.0,4.83
LIGURIA,1936,M,85plus,85,3.4768,0.287619,1.0,7646.3,7646.3,26584.9,26584.9,3.48
LIGURIA,1936,F,0,0,0.2486,0.052038,0.05008,100000.0,5008.0,96237.1,6380671.6,63.81
LIGURIA,1936,F,1_4,1,1.5,0.005799,0.022863,94992.0,2171.8,374538.6,6284434.5,66.16
LIGURIA,1936,F,5_9,5,2.5,0.00168,0.008366,92820.2,776.5,462159.8,5909895.9,63.67
LIGURIA,1936,F,10_14,10,2.5,0.001286,0.006407,92043.7,589.7,458744.2,5447736.0,59.19
LIGURIA,1936,F,15_19,15,2.5,0.002549,0.012663,91454.0,1158.1,454374.7,4988991.8,54.55
LIGURIA,1936,F,20_24,20,2.5,0.002829,0.014044,90295.9,1268.1,448309.4,4534617.1,50.22
LIGURIA,1936,F,25_29,25,2.5,0.002636,0.013096,89027.8,1165.9,442224.5,4086307.7,45.9
LIGURIA,1936,F,30_34,30,2.5,0.003155,0.015653,87862.0,1375.3,435871.7,3644083.2,41.48
LIGURIA,1936,F,35_39,35,2.5,0.004046,0.020025,86486.7,1731.9,428103.7,3208211.5,37.09
LIGURIA,1936,F,40_44,40,2.5,0.004492,0.022212,84754.8,1882.6,419067.4,2780107.8,32.8
LIGURIA,1936,F,45_49,45,2.5,0.006475,0.031858,82872.2,2640.2,407760.5,2361040.4,28.49
LIGURIA,1936,F,50_54,50,2.5,0.009097,0.044474,80232.0,3568.2,392239.4,1953279.9,24.35
LIGURIA,1936,F,55_59,55,2.5,0.013216,0.063965,76663.8,4903.8,371059.3,1561040.5,20.36
LIGURIA,1936,F,60_64,60,2.5,0.021138,0.100384,71759.9,7203.6,340790.8,1189981.2,16.58
LIGURIA,1936,F,65_69,65,2.5,0.034248,0.157733,64556.4,10182.7,297325.2,849190.4,13.15
LIGURIA,1936,F,70_74,70,2.5,0.05557,0.243959,54373.7,13265.0,238706.0,551865.3,10.15
LIGURIA,1936,F,75_79,75,2.5,0.08988,0.366947,41108.7,15084.7,167831.8,313159.2,7.62
LIGURIA,1936,F,80_84,80,2.5,0.148371,0.541135,26024.0,14082.5,94913.8,145327.4,5.58
LIGURIA,1936,F,85plus,85,4.2217,0.236871,1.0,11941.5,11941.5,50413.6,50413.6,4.22
LOMBARDIA,1936,T,0,0,0.3057,0.113544,0.105248,100000.0,10524.8,92692.9,5570789.7,55.71
LOMBARDIA,1936,T,1_4,1,1.5,0.011633,0.045217,89475.2,4045.8,347786.6,5478096.8,61.22
LOMBARDIA,1936,T,5_9,5,2.5,0.002,0.009949,85429.5,849.9,425022.6,5130310.2,60.05
LOMBARDIA,1936,T,10_14,10,2.5,0.001656,0.008247,84579.6,697.5,421154.1,4705287.6,55.63
LOMBARDIA,1936,T,15_19,15,2.5,0.002674,0.013283,83882.1,1114.2,416624.8,4284133.4,51.07
LOMBARDIA,1936,T,20_24,20,2.5,0.003194,0.015841,82767.9,1311.1,410561.5,3867508.6,46.73
LOMBARDIA,1936,T,25_29,25,2.5,0.003602,0.017848,81456.7,1453.8,403649.0,3456947.1,42.44
LOMBARDIA,1936,T,30_34,30,2.5,0.004352,0.021526,80002.9,1722.2,395709.0,3053298.1,38.16
LOMBARDIA,1936,T,35_39,35,2.5,0.005218,0.025756,78280.7,2016.2,386363.0,2657589.1,33.95
LOMBARDIA,1936,T,40_44,40,2.5,0.00633,0.031156,76264.5,2376.1,375382.3,2271226.0,29.78
LOMBARDIA,1936,T,45_49,45,2.5,0.008376,0.041019,73888.4,3030.8,361865.0,1895843.8,25.66
LOMBARDIA,1936,T,50_54,50,2.5,0.011914,0.057846,70857.6,4098.8,344041.0,1533978.8,21.65
LOMBARDIA,1936,T,55_59,55,2.5,0.01842,0.088045,66758.8,5877.8,319099.4,1189937.8,17.82
LOMBARDIA,1936,T,60_64,60,2.5,0.028503,0.133037,60881.0,8099.4,284156.4,870838.4,14.3
LOMBARDIA,1936,T,65_69,65,2.5,0.047109,0.210728,52781.6,11122.6,236101.5,586681.9,11.12
LOMBARDIA,1936,T,70_74,70,2.5,0.075903,0.318986,41659.0,13288.6,175073.5,350580.5,8.42
LOMBARDIA,1936,T,75_79,75,2.5,0.122969,0.470272,28370.4,13341.8,108497.4,175507.0,6.19
LOMBARDIA,1936,T,80_84,80,2.5,0.196183,0.65813,15028.6,9890.8,50416.0,67009.6,4.46
LOMBARDIA,1936,T,85plus,85,3.2297,0.309628,1.0,5137.8,5137.8,16593.6,16593.6,3.23
LOMBARDIA,1936,M,0,0,0.2992,0.125732,0.11555,100000.0,11555.0,91901.7,5385668.4,53.86
LOMBARDIA,1936,M,1_4,1,1.5,0.012068,0.04686,88445.0,4144.5,343418.6,5293766.7,59.85
LOMBARDIA,1936,M,5_9,5,2.5,0.002013,0.010012,84300.4,844.0,419392.1,4950348.1,58.72
LOMBARDIA,1936,M,10_14,10,2.5,0.001648,0.008206,83456.4,684.8,415569.9,4530956.0,54.29
LOMBARDIA,1936,M,15_19,15,2.5,0.00295,0.014642,82771.6,1212.0,410827.9,4115386.1,49.72
LOMBARDIA,1936,M,20_24,20,2.5,0.003069,0.015229,81559.6,1242.1,404692.8,3704558.1,45.42
LOMBARDIA,1936,M,25_29,25,2.5,0.003558,0.017633,80317.5,1416.2,398046.9,3299865.4,41.09
LOMBARDIA,1936,M,30_34,30,2.5,0.004732,0.023384,78901.3,1845.0,389893.8,2901818.5,36.78
LOMBARDIA,1936,M,35_39,35,2.5,0.006054,0.02982,77056.3,2297.9,379536.7,2511924.7,32.6
LOMBARDIA,1936,M,40_44,40,2.5,0.007458,0.036608,74758.4,2736.8,366950.2,2132388.0,28.52
LOMBARDIA,1936,M,45_49,45,2.5,0.009899,0.048301,72021.7,3478.7,351411.5,1765437.8,24.51
LOMBARDIA,1936,M,50_54,50,2.5,0.013929,0.067299,68542.9,4612.9,331182.5,1414026.3,20.63
LOMBARDIA,1936,M,55_59,55,2.5,0.021084,0.100143,63930.0,6402.1,303644.9,1082843.8,16.94
LOMBARDIA,1936,M,60_64,60,2.5,0.032857,0.151816,57527.9,8733.7,265805.5,779198.9,13.54
LOMBARDIA,1936,M,65_69,65,2.5,0.052672,0.232718,48794.3,11355.3,215583.1,513393.4,10.52
LOMBARDIA,1936,M,70_74,70,2.5,0.083379,0.344983,37439.0,12915.8,154905.3,297810.3,7.95
LOMBARDIA,1936,M,75_79,75,2.5,0.132377,0.497304,24523.1,12195.5,92127.1,142905.0,5.83
LOMBARDIA,1936,M,80_84,80,2.5,0.21764,0.704748,12327.7,8687.9,39918.6,50778.0,4.12
LOMBARDIA,1936,M,85plus,85,2.9835,0.335175,1.0,3639.8,3639.8,10859.3,10859.3,2.98
LOMBARDIA,1936,F,0,0,0.3141,0.101042,0.094493,100000.0,9449.3,93518.8,5761465.4,57.61
LOMBARDIA,1936,F,1_4,1,1.5,0.01119,0.04354,90550.7,3942.6,352346.3,5667946.6,62.59
LOMBARDIA,1936,F,5_9,5,2.5,0.001987,0.009885,86608.1,856.1,430900.3,5315600.3,61.38
LOMBARDIA,1936,F,10_14,10,2.5,0.001664,0.008288,85752.0,710.7,426983.3,4884700.0,56.96
LOMBARDIA,1936,F,15_19,15,2.5,0.002401,0.011931,85041.3,1014.6,422670.0,4457716.7,52.42
LOMBARDIA,1936,F,20_24,20,2.5,0.003316,0.016443,84026.7,1381.6,416679.3,4035046.7,48.02
LOMBARDIA,1936,F,25_29,25,2.5,0.003645,0.01806,82645.0,1492.6,409493.8,3618367.4,43.78
LOMBARDIA,1936,F,30_34,30,2.5,0.003978,0.019693,81152.5,1598.1,401767.1,3208873.6,39.54
LOMBARDIA,1936,F,35_39,35,2.5,0.004443,0.021971,79554.4,1747.9,393402.0,2807106.6,35.29
LOMBARDIA,1936,F,40_44,40,2.5,0.005325,0.026277,77806.4,2044.6,383920.8,2413704.6,31.02
LOMBARDIA,1936,F,45_49,45,2.5,0.007012,0.034455,75761.9,2610.3,372283.6,2029783.8,26.79
LOMBARDIA,1936,F,50_54,50,2.5,0.010073,0.049128,73151.5,3593.8,356773.2,1657500.3,22.66
LOMBARDIA,1936,F,55_59,55,2.5,0.015884,0.076387,69557.8,5313.3,334505.5,1300727.0,18.7
LOMBARDIA,1936,F,60_64,60,2.5,0.024435,0.11514,64244.5,7397.1,302729.5,966221.5,15.04
LOMBARDIA,1936,F,65_69,65,2.5,0.04215,0.190659,56847.3,10838.5,257140.6,663492.0,11.67
LOMBARDIA,1936,F,70_74,70,2.5,0.069432,0.295812,46008.9,13610.0,196019.5,406351.4,8.83
LOMBARDIA,1936,F,75_79,75,2.5,0.115377,0.447737,32398.9,14506.2,125729.1,210331.9,6.49
LOMBARDIA,1936,F,80_84,80,2.5,0.180522,0.621929,17892.7,11128.0,61643.6,84602.8,4.73
LOMBARDIA,1936,F,85plus,85,3.394,0.294641,1.0,6764.7,6764.7,22959.2,22959.2,3.39
MARCHE,1936,T,0,0,0.3058,0.077869,0.073876,100000.0,7387.6,94871.7,5975444.2,59.75
MARCHE,1936,T,1_4,1,1.5,0.009639,0.037649,92612.4,3486.7,361732.8,5880572.5,63.5
MARCHE,1936,T,5_9,5,2.5,0.001988,0.009891,89125.7,881.6,443424.4,5518839.7,61.92
MARCHE,1936,T,10_14,10,2.5,0.001415,0.00705,88244.1,622.1,439665.1,5075415.3,57.52
MARCHE,1936,T,15_19,15,2.5,0.00207,0.010299,87622.0,902.4,435853.8,4635750.2,52.91
MARCHE,1936,T,20_24,20,2.5,0.002766,0.013736,86719.5,1191.2,430619.7,4199896.4,48.43
MARCHE,1936,T,25_29,25,2.5,0.003154,0.015648,85528.4,1338.4,424295.9,3769276.7,44.07
MARCHE,1936,T,30_34,30,2.5,0.003302,0.016375,84190.0,1378.6,417503.4,3344980.8,39.73
MARCHE,1936,T,35_39,35,2.5,0.004303,0.021288,82811.4,1762.9,409649.6,2927477.5,35.35
MARCHE,1936,T,40_44,40,2.5,0.005891,0.029027,81048.5,2352.6,399360.9,2517827.9,31.07
MARCHE,1936,T,45_49,45,2.5,0.00812,0.039792,78695.9,3131.5,385650.8,2118467.0,26.92
MARCHE,1936,T,50_54,50,2.5,0.009647,0.0471,75564.4,3559.1,368924.2,1732816.2,22.93
MARCHE,1936,T,55_59,55,2.5,0.01555,0.074842,72005.3,5389.0,346554.0,1363892.0,18.94
MARCHE,1936,T,60_64,60,2.5,0.02463,0.116006,66616.3,7727.9,313761.7,1017338.0,15.27
MARCHE,1936,T,65_69,65,2.5,0.038466,0.175456,58888.4,10332.3,268611.2,703576.3,11.95
MARCHE,1936,T,70_74,70,2.5,0.06736,0.288258,48556.1,13996.7,207788.7,434965.1,8.96
MARCHE,1936,T,75_79,75,2.5,0.109892,0.431042,34559.4,14896.5,135555.6,227176.4,6.57
MARCHE,1936,T,80_84,80,2.5,0.183137,0.62811,19662.9,12350.4,67438.2,91620.7,4.66
MARCHE,1936,T,85plus,85,3.307,0.302385,1.0,7312.4,7312.4,24182.5,24182.5,3.31
MARCHE,1936,M,0,0,0.2992,0.084954,0.08018,100000.0,8018.0,94380.6,5835912.6,58.36
MARCHE,1936,M,1_4,1,1.5,0.010182,0.039718,91982.0,3653.3,358794.8,5741532.0,62.42
MARCHE,1936,M,5_9,5,2.5,0.00208,0.010348,88328.7,914.0,439358.4,5382737.2,60.94
MARCHE,1936,M,10_14,10,2.5,0.001429,0.007117,87414.7,622.2,435517.9,4943378.8,56.55
MARCHE,1936,M,15_19,15,2.5,0.002296,0.011412,86792.5,990.5,431486.2,4507860.9,51.94
MARCHE,1936,M,20_24,20,2.5,0.002662,0.013221,85802.0,1134.4,426173.9,4076374.7,47.51
MARCHE,1936,M,25_29,25,2.5,0.003341,0.016567,84667.6,1402.7,419831.3,3650200.8,43.11
MARCHE,1936,M,30_34,30,2.5,0.003395,0.016834,83264.9,1401.7,412820.4,3230369.5,38.8
MARCHE,1936,M,35_39,35,2.5,0.004822,0.023823,81863.2,1950.2,404440.5,2817549.1,34.42
MARCHE,1936,M,40_44,40,2.5,0.006634,0.032628,79913.0,2607.4,393046.4,2413108.6,30.2
MARCHE,1936,M,45_49,45,2.5,0.009247,0.045191,77305.6,3493.5,377794.0,2020062.2,26.13
MARCHE,1936,M,50_54,50,2.5,0.01031,0.050255,73812.0,3709.4,359786.6,1642268.3,22.25
MARCHE,1936,M,55_59,55,2.5,0.018212,0.087095,70102.6,6105.6,335249.1,1282481.7,18.29
MARCHE,1936,M,60_64,60,2.5,0.027331,0.127914,63997.0,8186.1,299519.9,947232.5,14.8
MARCHE,1936,M,65_69,65,2.5,0.040022,0.18191,55810.9,10152.6,253673.3,647712.6,11.61
MARCHE,1936,M,70_74,70,2.5,0.071942,0.304876,45658.4,13920.2,193491.5,394039.3,8.63
MARCHE,1936,M,75_79,75,2.5,0.115401,0.447812,31738.2,14212.7,123159.2,200547.8,6.32
MARCHE,1936,M,80_84,80,2.5,0.197418,0.660904,17525.5,11582.7,58670.7,77388.6,4.42
MARCHE,1936,M,85plus,85,3.1497,0.317495,1.0,5942.8,5942.8,18717.9,18717.9,3.15
MARCHE,1936,F,0,0,0.3141,0.070548,0.067292,100000.0,6729.2,95384.5,6113895.8,61.14
MARCHE,1936,F,1_4,1,1.5,0.00908,0.035514,93270.8,3312.4,364802.2,6018511.3,64.53
MARCHE,1936,F,5_9,5,2.5,0.001893,0.00942,89958.4,847.4,447673.3,5653709.1,62.85
MARCHE,1936,F,10_14,10,2.5,0.001401,0.006981,89111.0,622.1,443999.5,5206035.8,58.42
MARCHE,1936,F,15_19,15,2.5,0.001844,0.00918,88488.9,812.3,440413.5,4762036.3,53.82
MARCHE,1936,F,20_24,20,2.5,0.002872,0.014259,87676.5,1250.2,435257.3,4321622.8,49.29
MARCHE,1936,F,25_29,25,2.5,0.002971,0.014744,86426.4,1274.3,428946.2,3886365.5,44.97
MARCHE,1936,F,30_34,30,2.5,0.003213,0.015937,85152.1,1357.1,422367.8,3457419.4,40.6
MARCHE,1936,F,35_39,35,2.5,0.003853,0.019079,83795.0,1598.7,414978.2,3035051.6,36.22
MARCHE,1936,F,40_44,40,2.5,0.005303,0.026168,82196.3,2150.9,405604.0,2620073.3,31.88
MARCHE,1936,F,45_49,45,2.5,0.00721,0.035412,80045.3,2834.6,393140.3,2214469.3,27.67
MARCHE,1936,F,50_54,50,2.5,0.009087,0.044427,77210.8,3430.2,377478.3,1821329.0,23.59
MARCHE,1936,F,55_59,55,2.5,0.013156,0.063687,73780.5,4698.9,357155.5,1443850.8,19.57
MARCHE,1936,F,60_64,60,2.5,0.022156,0.104967,69081.7,7251.3,327280.0,1086695.2,15.73
MARCHE,1936,F,65_69,65,2.5,0.03702,0.169419,61830.4,10475.3,282963.6,759415.2,12.28
MARCHE,1936,F,70_74,70,2.5,0.06314,0.272662,51355.1,14002.6,221768.9,476451.6,9.28
MARCHE,1936,F,75_79,75,2.5,0.104803,0.415224,37352.5,15509.6,147988.4,254682.7,6.82
MARCHE,1936,F,80_84,80,2.5,0.170922,0.598759,21842.9,13078.6,76517.8,106694.3,4.88
MARCHE,1936,F,85plus,85,3.4431,0.290433,1.0,8764.3,8764.3,30176.5,30176.5,3.44
PIEMONTE,1936,T,0,0,0.2957,0.073166,0.06958,100000.0,6958.0,95099.2,6045715.5,60.46
PIEMONTE,1936,T,1_4,1,1.5,0.005804,0.022882,93042.0,2129.0,366845.4,5950616.3,63.96
PIEMONTE,1936,T,5_9,5,2.5,0.001934,0.009623,90913.0,874.8,452377.7,5583770.9,61.42
PIEMONTE,1936,T,10_14,10,2.5,0.001531,0.007625,90038.1,686.6,448474.2,5131393.2,56.99
PIEMONTE,1936,T,15_19,15,2.5,0.002673,0.013279,89351.6,1186.5,443791.7,4682919.0,52.41
PIEMONTE,1936,T,20_24,20,2.5,0.003618,0.017929,88165.1,1580.7,436873.8,4239127.3,48.08
PIEMONTE,1936,T,25_29,25,2.5,0.003609,0.017881,86584.4,1548.2,429051.4,3802253.5,43.91
PIEMONTE,1936,T,30_34,30,2.5,0.004286,0.021202,85036.2,1802.9,420673.4,3373202.1,39.67
PIEMONTE,1936,T,35_39,35,2.5,0.004949,0.024442,83233.2,2034.4,411080.1,2952528.7,35.47
PIEMONTE,1936,T,40_44,40,2.5,0.00623,0.030671,81198.8,2490.4,399768.2,2541448.6,31.3
PIEMONTE,1936,T,45_49,45,2.5,0.007547,0.037035,78708.4,2915.0,386254.7,2141680.4,27.21
PIEMONTE,1936,T,50_54,50,2.5,0.010074,0.049132,75793.5,3723.9,369657.7,1755425.6,23.16
PIEMONTE,1936,T,55_59,55,2.5,0.015521,0.074707,72069.6,5384.1,346887.6,1385768.0,19.23
PIEMONTE,1936,T,60_64,60,2.5,0.023523,0.111084,66685.5,7407.7,314908.1,1038880.4,15.58
PIEMONTE,1936,T,65_69,65,2.5,0.037989,0.173469,59277.8,10282.9,270681.7,723972.3,12.21
PIEMONTE,1936,T,70_74,70,2.5,0.063264,0.273123,48994.9,13381.6,211520.4,453290.5,9.25
PIEMONTE,1936,T,75_79,75,2.5,0.106435,0.420331,35613.3,14969.4,140642.9,241770.1,6.79
PIEMONTE,1936,T,80_84,80,2.5,0.171503,0.600181,20643.9,12390.1,72244.3,101127.2,4.9
PIEMONTE,1936,T,85plus,85,3.4993,0.285769,1.0,8253.8,8253.8,28882.9,28882.9,3.5
PIEMONTE,1936,M,0,0,0.2975,0.082558,0.078032,100000.0,7803.2,94518.1,5868495.4,58.68
PIEMONTE,1936,M,1_4,1,1.5,0.00604,0.023803,92196.8,2194.5,363301.0,5773977.3,62.63
PIEMONTE,1936,M,5_9,5,2.5,0.002024,0.01007,90002.3,906.3,447745.7,5410676.3,60.12
PIEMONTE,1936,M,10_14,10,2.5,0.001544,0.00769,89096.0,685.2,443767.1,4962930.6,55.7
PIEMONTE,1936,M,15_19,15,2.5,0.002975,0.014767,88410.8,1305.5,438790.3,4519163.5,51.12
PIEMONTE,1936,M,20_24,20,2.5,0.003889,0.019258,87105.3,1677.5,431332.8,4080373.2,46.84
PIEMONTE,1936,M,25_29,25,2.5,0.003864,0.019136,85427.8,1634.7,423052.2,3649040.4,42.71
PIEMONTE,1936,M,30_34,30,2.5,0.004588,0.02268,83793.1,1900.4,414214.4,3225988.2,38.5
PIEMONTE,1936,M,35_39,35,2.5,0.005856,0.028859,81892.7,2363.3,403555.1,2811773.8,34.33
PIEMONTE,1936,M,40_44,40,2.5,0.007234,0.03553,79529.4,2825.6,390582.7,2408218.7,30.28
PIEMONTE,1936,M,45_49,45,2.5,0.008312,0.040712,76703.7,3122.7,375711.7,2017636.0,26.3
PIEMONTE,1936,M,50_54,50,2.5,0.01171,0.056883,73581.0,4185.5,357441.1,1641924.3,22.31
PIEMONTE,1936,M,55_59,55,2.5,0.018044,0.086326,69395.5,5990.7,332000.7,1284483.1,18.51
PIEMONTE,1936,M,60_64,60,2.5,0.026225,0.123056,63404.8,7802.3,297518.2,952482.4,15.02
PIEMONTE,1936,M,65_69,65,2.5,0.041314,0.187233,55602.5,10410.6,251985.7,654964.3,11.78
PIEMONTE,1936,M,70_74,70,2.5,0.065976,0.283173,45191.8,12797.1,193966.4,402978.6,8.92
PIEMONTE,1936,M,75_79,75,2.5,0.1146,0.445394,32394.7,14428.4,125902.7,209012.2,6.45
PIEMONTE,1936,M,80_84,80,2.5,0.185211,0.632972,17966.3,11372.2,61401.2,83109.5,4.63
PIEMONTE,1936,M,85plus,85,3.2921,0.303761,1.0,6594.1,6594.1,21708.3,21708.3,3.29
PIEMONTE,1936,F,0,0,0.2932,0.063536,0.060806,100000.0,6080.6,95702.5,6224596.4,62.25
PIEMONTE,1936,F,1_4,1,1.5,0.00556,0.021936,93919.4,2060.2,370527.1,6128893.9,65.26
PIEMONTE,1936,F,5_9,5,2.5,0.001842,0.009169,91859.2,842.3,457190.2,5758366.8,62.69
PIEMONTE,1936,F,10_14,10,2.5,0.001517,0.007558,91016.9,687.9,453364.7,5301176.5,58.24
PIEMONTE,1936,F,15_19,15,2.5,0.002364,0.011751,90329.0,1061.5,448991.3,4847811.8,53.67
PIEMONTE,1936,F,20_24,20,2.5,0.003348,0.016603,89267.5,1482.1,442632.3,4398820.5,49.28
PIEMONTE,1936,F,25_29,25,2.5,0.003356,0.01664,87785.4,1460.7,435275.3,3956188.2,45.07
PIEMONTE,1936,F,30_34,30,2.5,0.00399,0.019751,86324.7,1705.0,427360.8,3520912.9,40.79
PIEMONTE,1936,F,35_39,35,2.5,0.004126,0.020417,84619.6,1727.7,418779.0,3093552.1,36.56
PIEMONTE,1936,F,40_44,40,2.5,0.005356,0.026424,82892.0,2190.3,408984.0,2674773.1,32.27
PIEMONTE,1936,F,45_49,45,2.5,0.006875,0.033792,80701.6,2727.1,396690.5,2265789.1,28.08
PIEMONTE,1936,F,50_54,50,2.5,0.008626,0.042219,77974.6,3292.0,381642.8,1869098.6,23.97
PIEMONTE,1936,F,55_59,55,2.5,0.013229,0.064026,74682.6,4781.6,361458.8,1487455.8,19.92
PIEMONTE,1936,F,60_64,60,2.5,0.021053,0.1,69901.0,6990.1,332029.5,1125997.1,16.11
PIEMONTE,1936,F,65_69,65,2.5,0.03504,0.16109,62910.9,10134.3,289218.6,793967.5,12.62
PIEMONTE,1936,F,70_74,70,2.5,0.060582,0.263067,52776.6,13883.8,229173.4,504748.9,9.56
PIEMONTE,1936,F,75_79,75,2.5,0.099574,0.398636,38892.8,15504.1,155703.7,275575.6,7.09
PIEMONTE,1936,F,80_84,80,2.5,0.16065,0.573085,23388.7,13403.7,83434.2,119871.9,5.13
PIEMONTE,1936,F,85plus,85,3.6493,0.274029,1.0,9985.0,9985.0,36437.7,36437.7,3.65
PUGLIE,1936,T,0,0,0.306,0.145508,0.132161,100000.0,13216.1,90827.7,5191525.7,51.92
PUGLIE,1936,T,1_4,1,1.5,0.028321,0.105792,86783.9,9181.1,324182.8,5100698.0,58.77
PUGLIE,1936,T,5_9,5,2.5,0.003135,0.015553,77602.8,1207.0,384996.5,4776515.2,61.55
PUGLIE,1936,T,10_14,10,2.5,0.001997,0.009938,76395.8,759.2,380081.1,4391518.6,57.48
PUGLIE,1936,T,15_19,15,2.5,0.00321,0.015921,75636.6,1204.2,375172.6,4011437.6,53.04
PUGLIE,1936,T,20_24,20,2.5,0.003862,0.019127,74432.4,1423.7,368602.9,3636265.0,48.85
PUGLIE,1936,T,25_29,25,2.5,0.004027,0.019934,73008.7,1455.3,361405.3,3267662.1,44.76
PUGLIE,1936,T,30_34,30,2.5,0.004227,0.020914,71553.4,1496.5,354025.7,2906256.8,40.62
