compartimento,year,sex,age_group,age_lo,age_hi,count,unit,source,notes
Sardegna,1911,M,60-65,60,65,9.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Sardegna,1911,M,65-70,65,70,4.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Sardegna,1911,M,70+,70,,2.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,sotto 15,0,15,0.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,15-20,15,20,190.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,20-25,20,25,503.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,25-30,25,30,178.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,30-35,30,35,60.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,35-40,35,40,28.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,40-45,40,45,19.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,45-50,45,50,10.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,50-55,50,55,4.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,55-60,55,60,5.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,60-65,60,65,1.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,65-70,65,70,0.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Piemonte,1911,F,70+,70,,0.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Liguria,1911,F,15-20,15,20,163.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,20-25,20,25,470.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,25-30,25,30,213.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,30-35,30,35,77.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,35-40,35,40,33.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,40-45,40,45,18.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,45-50,45,50,11.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,50-55,50,55,6.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,55-60,55,60,2.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,60-65,60,65,2.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,65-70,65,70,0.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Liguria,1911,F,70+,70,,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Lombardia,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Lombardia,1911,F,15-20,15,20,143.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,20-25,20,25,594.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,25-30,25,30,162.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,30-35,30,35,51.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,35-40,35,40,21.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,40-45,40,45,12.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,45-50,45,50,7.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,50-55,50,55,3.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,55-60,55,60,2.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,60-65,60,65,1.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,65-70,65,70,0.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lombardia,1911,F,70+,70,,0.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Veneto,1911,F,15-20,15,20,120.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,20-25,20,25,586.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,25-30,25,30,190.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,30-35,30,35,54.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,35-40,35,40,22.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,40-45,40,45,11.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,45-50,45,50,7.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,50-55,50,55,3.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,55-60,55,60,1.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,60-65,60,65,0.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,65-70,65,70,0.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Veneto,1911,F,70+,70,,0.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Emilia,1911,F,15-20,15,20,155.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,20-25,20,25,518.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,25-30,25,30,195.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,30-35,30,35,61.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,35-40,35,40,27.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,40-45,40,45,16.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,45-50,45,50,11.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,50-55,50,55,6.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,55-60,55,60,3.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,60-65,60,65,1.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,65-70,65,70,1.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Emilia,1911,F,70+,70,,0.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Toscana,1911,F,15-20,15,20,149.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,20-25,20,25,528.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,25-30,25,30,199.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,30-35,30,35,57.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,35-40,35,40,25.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,40-45,40,45,14.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,45-50,45,50,10.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,50-55,50,55,7.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,55-60,55,60,3.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,60-65,60,65,2.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,65-70,65,70,1.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Toscana,1911,F,70+,70,,0.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Marche,1911,F,15-20,15,20,134.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,20-25,20,25,548.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,25-30,25,30,203.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,30-35,30,35,52.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,35-40,35,40,23.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,40-45,40,45,12.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,45-50,45,50,11.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,50-55,50,55,5.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,55-60,55,60,3.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,60-65,60,65,2.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,65-70,65,70,1.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Marche,1911,F,70+,70,,0.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,sotto 15,0,15,0.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,15-20,15,20,139.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,20-25,20,25,496.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,25-30,25,30,220.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,30-35,30,35,60.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,35-40,35,40,30.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,40-45,40,45,21.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,45-50,45,50,13.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,50-55,50,55,8.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,55-60,55,60,6.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,60-65,60,65,2.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,65-70,65,70,1.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Umbria,1911,F,70+,70,,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Lazio,1911,F,sotto 15,0,15,,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",illegible
Lazio,1911,F,15-20,15,20,134.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,20-25,20,25,451.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,25-30,25,30,222.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,30-35,30,35,83.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,35-40,35,40,44.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,40-45,40,45,25.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,45-50,45,50,18.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,50-55,50,55,10.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,55-60,55,60,5.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,60-65,60,65,2.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,65-70,65,70,1.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Lazio,1911,F,70+,70,,0.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,sotto 15,0,15,0.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,15-20,15,20,212.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,20-25,20,25,468.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,25-30,25,30,185.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,30-35,30,35,57.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,35-40,35,40,24.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,40-45,40,45,11.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,45-50,45,50,12.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,50-55,50,55,8.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,55-60,55,60,7.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,60-65,60,65,7.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,65-70,65,70,3.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Abruzzi e Molise,1911,F,70+,70,,2.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,sotto 15,0,15,0.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,15-20,15,20,168.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,20-25,20,25,465.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,25-30,25,30,197.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,30-35,30,35,69.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,35-40,35,40,35.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,40-45,40,45,19.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,45-50,45,50,15.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,50-55,50,55,9.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,55-60,55,60,7.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,60-65,60,65,5.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,65-70,65,70,3.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Campania,1911,F,70+,70,,2.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,sotto 15,0,15,0.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,15-20,15,20,217.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,20-25,20,25,464.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,25-30,25,30,166.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,30-35,30,35,59.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,35-40,35,40,30.3,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,40-45,40,45,14.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,45-50,45,50,12.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,50-55,50,55,11.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,55-60,55,60,10.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,60-65,60,65,6.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,65-70,65,70,4.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Puglie,1911,F,70+,70,,1.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,sotto 15,0,15,0.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,15-20,15,20,350.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,20-25,20,25,420.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,25-30,25,30,101.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,30-35,30,35,42.9,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,35-40,35,40,17.5,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,40-45,40,45,12.7,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,45-50,45,50,10.1,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,50-55,50,55,16.2,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,55-60,55,60,14.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,60-65,60,65,6.4,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,65-70,65,70,5.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Basilicata,1911,F,70+,70,,1.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Calabrie,1911,F,sotto 15,0,15,0.8,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Calabrie,1911,F,15-20,15,20,337.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Calabrie,1911,F,20-25,20,25,398.0,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
Calabrie,1911,F,25-30,25,30,145.6,proporzionale_1000,"ED_1913 Anno 1911, Prospetto VIII A/B (cifre proporzionali a 1000)",
